seed,scenario,method,view,regime,window,n_rows,state_mismatch_rate,n_cells,positive_cells,tp,fp,fn,tn,precision,recall,f1,clean_channel_fpr,average_precision,top1_localization,localization_rows,bystander_fpr,bystander_cells,clean_row_alarm_rate,score_coverage,common_complete_row_fraction,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate
45,switch_d0,pooled_marginal,observed,transit_rough,stable,624,0.0,1872,30,1,65,29,1777,0.015151515151515152,0.03333333333333333,0.020833333333333332,0.03528773072747014,0.03383047060860832,0.6333333333333333,30,0.0,60,0.08922558922558922,1.0,1.0,0.3333333333333334,0.03333333333333333,0.03333333333333333
45,switch_d0,regime_marginal,clean,all,all,2160,0.0,6480,0,0,66,0,6414,0.0,,0.0,0.010185185185185186,,,0,,0,0.02824074074074074,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,all,transition,288,0.0,864,0,0,8,0,856,0.0,,0.0,0.009259259259259259,,,0,,0,0.027777777777777776,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,all,stable,1872,0.0,5616,0,0,58,0,5558,0.0,,0.0,0.010327635327635327,,,0,,0,0.028311965811965812,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,warehouse,all,720,0.0,2160,0,0,11,0,2149,0.0,,0.0,0.005092592592592593,,,0,,0,0.0125,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,warehouse,transition,96,0.0,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,warehouse,stable,624,0.0,1872,0,0,11,0,1861,0.0,,0.0,0.005876068376068376,,,0,,0,0.014423076923076924,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,transit_smooth,all,720,0.0,2160,0,0,16,0,2144,0.0,,0.0,0.007407407407407408,,,0,,0,0.020833333333333332,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,transit_smooth,transition,96,0.0,288,0,0,2,0,286,0.0,,0.0,0.006944444444444444,,,0,,0,0.020833333333333332,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,transit_smooth,stable,624,0.0,1872,0,0,14,0,1858,0.0,,0.0,0.007478632478632479,,,0,,0,0.020833333333333332,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,transit_rough,all,720,0.0,2160,0,0,39,0,2121,0.0,,0.0,0.018055555555555554,,,0,,0,0.05138888888888889,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,transit_rough,transition,96,0.0,288,0,0,6,0,282,0.0,,0.0,0.020833333333333332,,,0,,0,0.0625,1.0,1.0,,,
45,switch_d0,regime_marginal,clean,transit_rough,stable,624,0.0,1872,0,0,33,0,1839,0.0,,0.0,0.017628205128205128,,,0,,0,0.049679487179487176,1.0,1.0,,,
45,switch_d0,regime_marginal,observed,all,all,2160,0.0,6480,216,53,65,163,6199,0.4491525423728814,0.24537037037037038,0.31736526946107785,0.010376756066411238,0.3191564690984545,0.8194444444444444,216,0.0023148148148148147,432,0.030349794238683128,1.0,1.0,0.3333333333333333,0.24537037037037038,0.24074074074074073
45,switch_d0,regime_marginal,observed,all,transition,288,0.0,864,18,4,8,14,838,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.009456264775413711,0.3102028558513989,0.9444444444444444,18,0.027777777777777776,36,0.025925925925925925,1.0,1.0,0.33333333333333326,0.2222222222222222,0.16666666666666666
45,switch_d0,regime_marginal,observed,all,stable,1872,0.0,5616,198,49,57,149,5361,0.46226415094339623,0.2474747474747475,0.3223684210526316,0.010520487264673311,0.3235469978587111,0.8080808080808081,198,0.0,396,0.03106332138590203,1.0,1.0,0.3333333333333334,0.2474747474747475,0.2474747474747475
45,switch_d0,regime_marginal,observed,warehouse,all,720,0.0,2160,108,19,11,89,2041,0.6333333333333333,0.17592592592592593,0.2753623188405797,0.005360623781676413,0.41828059521132227,0.7777777777777778,108,0.0,216,0.014705882352941176,1.0,1.0,0.3333333333333334,0.17592592592592593,0.17592592592592593
45,switch_d0,regime_marginal,observed,warehouse,transition,96,0.0,288,6,0,0,6,282,,0.0,0.0,0.0,0.8075396825396826,1.0,6,0.0,12,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
45,switch_d0,regime_marginal,observed,warehouse,stable,624,0.0,1872,102,19,11,83,1759,0.6333333333333333,0.18627450980392157,0.2878787878787879,0.0062146892655367235,0.41354037681009664,0.7647058823529411,102,0.0,204,0.017241379310344827,1.0,1.0,0.3333333333333335,0.18627450980392157,0.18627450980392157
45,switch_d0,regime_marginal,observed,transit_smooth,all,720,0.0,2160,72,29,16,43,2072,0.6444444444444445,0.4027777777777778,0.49572649572649574,0.007662835249042145,0.48567600269804606,0.875,72,0.006944444444444444,144,0.021604938271604937,1.0,1.0,0.3333333333333333,0.4027777777777778,0.3888888888888889
45,switch_d0,regime_marginal,observed,transit_smooth,transition,96,0.0,288,6,4,2,2,280,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0070921985815602835,0.7471819645732689,1.0,6,0.08333333333333333,12,0.011111111111111112,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5
45,switch_d0,regime_marginal,observed,transit_smooth,stable,624,0.0,1872,66,25,14,41,1792,0.6410256410256411,0.3787878787878788,0.47619047619047616,0.007751937984496124,0.46332300347364747,0.8636363636363636,66,0.0,132,0.023297491039426525,1.0,1.0,0.33333333333333326,0.3787878787878788,0.3787878787878788
45,switch_d0,regime_marginal,observed,transit_rough,all,720,0.0,2160,36,5,38,31,2086,0.11627906976744186,0.1388888888888889,0.12658227848101267,0.017890772128060263,0.11628658676218333,0.8333333333333334,36,0.0,72,0.05263157894736842,1.0,1.0,0.33333333333333337,0.1388888888888889,0.1388888888888889
45,switch_d0,regime_marginal,observed,transit_rough,transition,96,0.0,288,6,0,6,6,276,0.0,0.0,0.0,0.02127659574468085,0.0625530243177302,0.8333333333333334,6,0.0,12,0.06666666666666667,1.0,1.0,0.3333333333333333,0.0,0.0
45,switch_d0,regime_marginal,observed,transit_rough,stable,624,0.0,1872,30,5,32,25,1810,0.13513513513513514,0.16666666666666666,0.14925373134328357,0.01737242128121607,0.13190173455679582,0.8333333333333334,30,0.0,60,0.050505050505050504,1.0,1.0,0.3333333333333334,0.16666666666666666,0.16666666666666666
45,switch_d0,pooled_conditional,clean,all,all,2160,0.0,6480,0,0,88,0,6392,0.0,,0.0,0.013580246913580247,,,0,,0,0.03287037037037037,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,all,transition,288,0.0,864,0,0,9,0,855,0.0,,0.0,0.010416666666666666,,,0,,0,0.024305555555555556,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,all,stable,1872,0.0,5616,0,0,79,0,5537,0.0,,0.0,0.014066951566951567,,,0,,0,0.03418803418803419,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,warehouse,all,720,0.0,2160,0,0,1,0,2159,0.0,,0.0,0.000462962962962963,,,0,,0,0.001388888888888889,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,warehouse,transition,96,0.0,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,warehouse,stable,624,0.0,1872,0,0,1,0,1871,0.0,,0.0,0.0005341880341880342,,,0,,0,0.0016025641025641025,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,transit_smooth,all,720,0.0,2160,0,0,24,0,2136,0.0,,0.0,0.011111111111111112,,,0,,0,0.03194444444444444,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,transit_smooth,transition,96,0.0,288,0,0,2,0,286,0.0,,0.0,0.006944444444444444,,,0,,0,0.020833333333333332,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,transit_smooth,stable,624,0.0,1872,0,0,22,0,1850,0.0,,0.0,0.011752136752136752,,,0,,0,0.03365384615384615,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,transit_rough,all,720,0.0,2160,0,0,63,0,2097,0.0,,0.0,0.029166666666666667,,,0,,0,0.06527777777777778,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,transit_rough,transition,96,0.0,288,0,0,7,0,281,0.0,,0.0,0.024305555555555556,,,0,,0,0.052083333333333336,1.0,1.0,,,
45,switch_d0,pooled_conditional,clean,transit_rough,stable,624,0.0,1872,0,0,56,0,1816,0.0,,0.0,0.029914529914529916,,,0,,0,0.0673076923076923,1.0,1.0,,,
45,switch_d0,pooled_conditional,observed,all,all,2160,0.0,6480,216,48,102,168,6162,0.32,0.2222222222222222,0.26229508196721313,0.016283524904214558,0.2643651176095503,0.5740740740740741,216,0.037037037037037035,432,0.035493827160493825,1.0,1.0,0.3333333333333333,0.2222222222222222,0.1527777777777778
45,switch_d0,pooled_conditional,observed,all,transition,288,0.0,864,18,5,9,13,837,0.35714285714285715,0.2777777777777778,0.3125,0.010638297872340425,0.26017642929689355,0.6666666666666666,18,0.0,36,0.025925925925925925,1.0,1.0,0.33333333333333326,0.2777777777777778,0.2777777777777778
45,switch_d0,pooled_conditional,observed,all,stable,1872,0.0,5616,198,43,93,155,5325,0.3161764705882353,0.21717171717171718,0.25748502994011974,0.01716500553709856,0.26591615161798093,0.5656565656565656,198,0.04040404040404041,396,0.037037037037037035,1.0,1.0,0.3333333333333334,0.21717171717171718,0.1414141414141414
45,switch_d0,pooled_conditional,observed,warehouse,all,720,0.0,2160,108,8,2,100,2050,0.8,0.07407407407407407,0.13559322033898305,0.0009746588693957114,0.26707228419644174,0.37037037037037035,108,0.004629629629629629,216,0.0016339869281045752,1.0,1.0,0.3333333333333334,0.07407407407407407,0.07407407407407407
45,switch_d0,pooled_conditional,observed,warehouse,transition,96,0.0,288,6,0,0,6,282,,0.0,0.0,0.0,0.02197412566566586,0.16666666666666666,6,0.0,12,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
45,switch_d0,pooled_conditional,observed,warehouse,stable,624,0.0,1872,102,8,2,94,1768,0.8,0.0784313725490196,0.14285714285714285,0.0011299435028248588,0.28558791685808343,0.38235294117647056,102,0.004901960784313725,204,0.0019157088122605363,1.0,1.0,0.3333333333333335,0.0784313725490196,0.0784313725490196
45,switch_d0,pooled_conditional,observed,transit_smooth,all,720,0.0,2160,72,37,37,35,2051,0.5,0.5138888888888888,0.5068493150684932,0.017720306513409962,0.5572256937858555,0.7777777777777778,72,0.10416666666666667,144,0.032407407407407406,1.0,1.0,0.3333333333333333,0.5138888888888888,0.3055555555555556
45,switch_d0,pooled_conditional,observed,transit_smooth,transition,96,0.0,288,6,5,2,1,280,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.0070921985815602835,0.7732142857142856,1.0,6,0.0,12,0.022222222222222223,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334
45,switch_d0,pooled_conditional,observed,transit_smooth,stable,624,0.0,1872,66,32,35,34,1771,0.47761194029850745,0.48484848484848486,0.48120300751879697,0.01937984496124031,0.5386983509689962,0.7575757575757576,66,0.11363636363636363,132,0.034050179211469536,1.0,1.0,0.33333333333333326,0.48484848484848486,0.25757575757575757
45,switch_d0,pooled_conditional,observed,transit_rough,all,720,0.0,2160,36,3,63,33,2061,0.045454545454545456,0.08333333333333333,0.058823529411764705,0.029661016949152543,0.08182782887179216,0.7777777777777778,36,0.0,72,0.06871345029239766,1.0,1.0,0.33333333333333337,0.08333333333333333,0.08333333333333333
45,switch_d0,pooled_conditional,observed,transit_rough,transition,96,0.0,288,6,0,7,6,275,0.0,0.0,0.0,0.024822695035460994,0.09882022019516416,0.8333333333333334,6,0.0,12,0.05555555555555555,1.0,1.0,0.3333333333333333,0.0,0.0
45,switch_d0,pooled_conditional,observed,transit_rough,stable,624,0.0,1872,30,3,56,27,1786,0.05084745762711865,0.1,0.06741573033707865,0.03040173724212812,0.08354645405061502,0.7666666666666667,30,0.0,60,0.0707070707070707,1.0,1.0,0.3333333333333334,0.1,0.1
45,switch_d0,regime_conditional,clean,all,all,2160,0.0,6480,0,0,73,0,6407,0.0,,0.0,0.011265432098765432,,,0,,0,0.032407407407407406,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,all,transition,288,0.0,864,0,0,12,0,852,0.0,,0.0,0.013888888888888888,,,0,,0,0.03819444444444445,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,all,stable,1872,0.0,5616,0,0,61,0,5555,0.0,,0.0,0.010861823361823363,,,0,,0,0.031517094017094016,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,warehouse,all,720,0.0,2160,0,0,15,0,2145,0.0,,0.0,0.006944444444444444,,,0,,0,0.019444444444444445,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,warehouse,transition,96,0.0,288,0,0,2,0,286,0.0,,0.0,0.006944444444444444,,,0,,0,0.020833333333333332,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,warehouse,stable,624,0.0,1872,0,0,13,0,1859,0.0,,0.0,0.006944444444444444,,,0,,0,0.019230769230769232,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,transit_smooth,all,720,0.0,2160,0,0,18,0,2142,0.0,,0.0,0.008333333333333333,,,0,,0,0.025,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,transit_smooth,transition,96,0.0,288,0,0,3,0,285,0.0,,0.0,0.010416666666666666,,,0,,0,0.03125,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,transit_smooth,stable,624,0.0,1872,0,0,15,0,1857,0.0,,0.0,0.008012820512820512,,,0,,0,0.02403846153846154,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,transit_rough,all,720,0.0,2160,0,0,40,0,2120,0.0,,0.0,0.018518518518518517,,,0,,0,0.05277777777777778,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,transit_rough,transition,96,0.0,288,0,0,7,0,281,0.0,,0.0,0.024305555555555556,,,0,,0,0.0625,1.0,1.0,,,
45,switch_d0,regime_conditional,clean,transit_rough,stable,624,0.0,1872,0,0,33,0,1839,0.0,,0.0,0.017628205128205128,,,0,,0,0.05128205128205128,1.0,1.0,,,
45,switch_d0,regime_conditional,observed,all,all,2160,0.0,6480,216,81,84,135,6180,0.4909090909090909,0.375,0.4251968503937008,0.013409961685823755,0.4469882802060901,0.8333333333333334,216,0.037037037037037035,432,0.033950617283950615,1.0,1.0,0.3333333333333333,0.375,0.3055555555555556
45,switch_d0,regime_conditional,observed,all,transition,288,0.0,864,18,5,11,13,835,0.3125,0.2777777777777778,0.29411764705882354,0.013002364066193853,0.37048861374149306,0.8888888888888888,18,0.0,36,0.037037037037037035,1.0,1.0,0.33333333333333326,0.2777777777777778,0.2777777777777778
45,switch_d0,regime_conditional,observed,all,stable,1872,0.0,5616,198,76,73,122,5345,0.5100671140939598,0.3838383838383838,0.43804034582132567,0.01347360649686231,0.4549524672733049,0.8282828282828283,198,0.04040404040404041,396,0.03345280764635603,1.0,1.0,0.3333333333333334,0.3838383838383838,0.30808080808080807
45,switch_d0,regime_conditional,observed,warehouse,all,720,0.0,2160,108,44,22,64,2030,0.6666666666666666,0.4074074074074074,0.5057471264367817,0.010721247563352826,0.5642404417957738,0.8240740740740741,108,0.046296296296296294,216,0.0196078431372549,1.0,1.0,0.3333333333333334,0.4074074074074074,0.32407407407407407
45,switch_d0,regime_conditional,observed,warehouse,transition,96,0.0,288,6,1,2,5,280,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.0070921985815602835,0.522895622895623,1.0,6,0.0,12,0.022222222222222223,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666
45,switch_d0,regime_conditional,observed,warehouse,stable,624,0.0,1872,102,43,20,59,1750,0.6825396825396826,0.4215686274509804,0.5212121212121212,0.011299435028248588,0.5705668325047546,0.8137254901960784,102,0.049019607843137254,204,0.019157088122605363,1.0,1.0,0.3333333333333335,0.4215686274509804,0.3333333333333333
45,switch_d0,regime_conditional,observed,transit_smooth,all,720,0.0,2160,72,31,22,41,2066,0.5849056603773585,0.4305555555555556,0.496,0.01053639846743295,0.4916990832877023,0.875,72,0.041666666666666664,144,0.024691358024691357,1.0,1.0,0.3333333333333333,0.4305555555555556,0.3472222222222222
45,switch_d0,regime_conditional,observed,transit_smooth,transition,96,0.0,288,6,2,2,4,280,0.5,0.3333333333333333,0.4,0.0070921985815602835,0.615831964969896,0.8333333333333334,6,0.0,12,0.022222222222222223,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
45,switch_d0,regime_conditional,observed,transit_smooth,stable,624,0.0,1872,66,29,20,37,1786,0.5918367346938775,0.4393939393939394,0.5043478260869565,0.01107419712070875,0.4870674249556584,0.8787878787878788,66,0.045454545454545456,132,0.025089605734767026,1.0,1.0,0.33333333333333326,0.4393939393939394,0.3484848484848485
45,switch_d0,regime_conditional,observed,transit_rough,all,720,0.0,2160,36,6,40,30,2084,0.13043478260869565,0.16666666666666666,0.14634146341463414,0.018832391713747645,0.15047024325006772,0.7777777777777778,36,0.0,72,0.05555555555555555,1.0,1.0,0.33333333333333337,0.16666666666666666,0.16666666666666666
45,switch_d0,regime_conditional,observed,transit_rough,transition,96,0.0,288,6,2,7,4,275,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.024822695035460994,0.2603962418300654,0.8333333333333334,6,0.0,12,0.06666666666666667,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
45,switch_d0,regime_conditional,observed,transit_rough,stable,624,0.0,1872,30,4,33,26,1809,0.10810810810810811,0.13333333333333333,0.11940298507462686,0.017915309446254073,0.13796091382653844,0.7666666666666667,30,0.0,60,0.05387205387205387,1.0,1.0,0.3333333333333334,0.13333333333333333,0.13333333333333333
45,switch_d4,single_marginal,clean,all,all,2160,0.044444444444444446,6480,0,0,2730,0,3750,0.0,,0.0,0.4212962962962963,,,0,,0,0.6708333333333333,1.0,1.0,,,
45,switch_d4,single_marginal,clean,all,transition,288,0.3333333333333333,864,0,0,367,0,497,0.0,,0.0,0.42476851851851855,,,0,,0,0.6666666666666666,1.0,1.0,,,
45,switch_d4,single_marginal,clean,all,stable,1872,0.0,5616,0,0,2363,0,3253,0.0,,0.0,0.42076210826210825,,,0,,0,0.6714743589743589,1.0,1.0,,,
45,switch_d4,single_marginal,clean,warehouse,all,720,0.044444444444444446,2160,0,0,11,0,2149,0.0,,0.0,0.005092592592592593,,,0,,0,0.0125,1.0,1.0,,,
45,switch_d4,single_marginal,clean,warehouse,transition,96,0.3333333333333333,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,
45,switch_d4,single_marginal,clean,warehouse,stable,624,0.0,1872,0,0,11,0,1861,0.0,,0.0,0.005876068376068376,,,0,,0,0.014423076923076924,1.0,1.0,,,
45,switch_d4,single_marginal,clean,transit_smooth,all,720,0.044444444444444446,2160,0,0,1231,0,929,0.0,,0.0,0.5699074074074074,,,0,,0,1.0,1.0,1.0,,,
45,switch_d4,single_marginal,clean,transit_smooth,transition,96,0.3333333333333333,288,0,0,158,0,130,0.0,,0.0,0.5486111111111112,,,0,,0,1.0,1.0,1.0,,,
45,switch_d4,single_marginal,clean,transit_smooth,stable,624,0.0,1872,0,0,1073,0,799,0.0,,0.0,0.5731837606837606,,,0,,0,1.0,1.0,1.0,,,
45,switch_d4,single_marginal,clean,transit_rough,all,720,0.044444444444444446,2160,0,0,1488,0,672,0.0,,0.0,0.6888888888888889,,,0,,0,1.0,1.0,1.0,,,
45,switch_d4,single_marginal,clean,transit_rough,transition,96,0.3333333333333333,288,0,0,209,0,79,0.0,,0.0,0.7256944444444444,,,0,,0,1.0,1.0,1.0,,,
45,switch_d4,single_marginal,clean,transit_rough,stable,624,0.0,1872,0,0,1279,0,593,0.0,,0.0,0.6832264957264957,,,0,,0,1.0,1.0,1.0,,,
45,switch_d4,single_marginal,observed,all,all,2160,0.044444444444444446,6480,216,108,2681,108,3583,0.03872355683040516,0.5,0.0718801996672213,0.42800127713920816,0.03456361264386665,0.4444444444444444,216,0.31712962962962965,432,0.6898148148148148,1.0,1.0,0.3333333333333333,0.5,0.09722222222222222
45,switch_d4,single_marginal,observed,all,transition,288,0.3333333333333333,864,18,12,363,6,483,0.032,0.6666666666666666,0.061068702290076333,0.42907801418439717,0.02757240304793663,0.3333333333333333,18,0.3333333333333333,36,0.6666666666666666,1.0,1.0,0.33333333333333326,0.6666666666666666,0.0
45,switch_d4,single_marginal,observed,all,stable,1872,0.0,5616,198,96,2318,102,3100,0.03976801988400994,0.48484848484848486,0.07350689127105667,0.4278331487633813,0.03597175117448491,0.45454545454545453,198,0.31565656565656564,396,0.6935483870967742,1.0,1.0,0.3333333333333334,0.48484848484848486,0.10606060606060606
45,switch_d4,single_marginal,observed,warehouse,all,720,0.044444444444444446,2160,108,19,11,89,2041,0.6333333333333333,0.17592592592592593,0.2753623188405797,0.005360623781676413,0.41828059521132227,0.7777777777777778,108,0.0,216,0.014705882352941176,1.0,1.0,0.3333333333333334,0.17592592592592593,0.17592592592592593
45,switch_d4,single_marginal,observed,warehouse,transition,96,0.3333333333333333,288,6,0,0,6,282,,0.0,0.0,0.0,0.8075396825396826,1.0,6,0.0,12,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
45,switch_d4,single_marginal,observed,warehouse,stable,624,0.0,1872,102,19,11,83,1759,0.6333333333333333,0.18627450980392157,0.2878787878787879,0.0062146892655367235,0.41354037681009664,0.7647058823529411,102,0.0,204,0.017241379310344827,1.0,1.0,0.3333333333333335,0.18627450980392157,0.18627450980392157
45,switch_d4,single_marginal,observed,transit_smooth,all,720,0.044444444444444446,2160,72,66,1186,6,902,0.052715654952076675,0.9166666666666666,0.09969788519637462,0.5680076628352491,0.11429789258884789,0.16666666666666666,72,0.5069444444444444,144,1.0,1.0,1.0,0.3333333333333333,0.9166666666666666,0.027777777777777776
45,switch_d4,single_marginal,observed,transit_smooth,transition,96,0.3333333333333333,288,6,6,158,0,124,0.036585365853658534,1.0,0.07058823529411765,0.5602836879432624,0.025780490782826994,0.0,6,0.5,12,1.0,1.0,1.0,0.3333333333333333,1.0,0.0
45,switch_d4,single_marginal,observed,transit_smooth,stable,624,0.0,1872,66,60,1028,6,778,0.05514705882352941,0.9090909090909091,0.10398613518197573,0.5692137320044297,0.13133504455827227,0.18181818181818182,66,0.5075757575757576,132,1.0,1.0,1.0,0.33333333333333326,0.9090909090909091,0.030303030303030304
45,switch_d4,single_marginal,observed,transit_rough,all,720,0.044444444444444446,2160,36,23,1484,13,640,0.015262110152621102,0.6388888888888888,0.029812054439403757,0.6986817325800376,0.011989902187570083,0.0,36,0.8888888888888888,72,1.0,1.0,1.0,0.33333333333333337,0.6388888888888888,0.0
45,switch_d4,single_marginal,observed,transit_rough,transition,96,0.3333333333333333,288,6,6,205,0,77,0.02843601895734597,1.0,0.055299539170506916,0.7269503546099291,0.027343492580201655,0.0,6,0.5,12,1.0,1.0,1.0,0.3333333333333333,1.0,0.0
45,switch_d4,single_marginal,observed,transit_rough,stable,624,0.0,1872,30,17,1279,13,563,0.013117283950617283,0.5666666666666667,0.02564102564102564,0.6943539630836048,0.011135557881939337,0.0,30,0.9666666666666667,60,1.0,1.0,1.0,0.3333333333333334,0.5666666666666667,0.0
45,switch_d4,pooled_marginal,clean,all,all,2160,0.044444444444444446,6480,0,0,91,0,6389,0.0,,0.0,0.01404320987654321,,,0,,0,0.03518518518518519,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,all,transition,288,0.3333333333333333,864,0,0,19,0,845,0.0,,0.0,0.02199074074074074,,,0,,0,0.05555555555555555,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,all,stable,1872,0.0,5616,0,0,72,0,5544,0.0,,0.0,0.01282051282051282,,,0,,0,0.03205128205128205,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,warehouse,all,720,0.044444444444444446,2160,0,0,5,0,2155,0.0,,0.0,0.0023148148148148147,,,0,,0,0.006944444444444444,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,warehouse,transition,96,0.3333333333333333,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,warehouse,stable,624,0.0,1872,0,0,5,0,1867,0.0,,0.0,0.002670940170940171,,,0,,0,0.008012820512820512,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,transit_smooth,all,720,0.044444444444444446,2160,0,0,2,0,2158,0.0,,0.0,0.000925925925925926,,,0,,0,0.002777777777777778,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,transit_smooth,transition,96,0.3333333333333333,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,transit_smooth,stable,624,0.0,1872,0,0,2,0,1870,0.0,,0.0,0.0010683760683760685,,,0,,0,0.003205128205128205,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,transit_rough,all,720,0.044444444444444446,2160,0,0,84,0,2076,0.0,,0.0,0.03888888888888889,,,0,,0,0.09583333333333334,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,transit_rough,transition,96,0.3333333333333333,288,0,0,19,0,269,0.0,,0.0,0.06597222222222222,,,0,,0,0.16666666666666666,1.0,1.0,,,
45,switch_d4,pooled_marginal,clean,transit_rough,stable,624,0.0,1872,0,0,65,0,1807,0.0,,0.0,0.034722222222222224,,,0,,0,0.08493589743589744,1.0,1.0,,,
45,switch_d4,pooled_marginal,observed,all,all,2160,0.044444444444444446,6480,216,11,91,205,6173,0.10784313725490197,0.05092592592592592,0.06918238993710692,0.014527458492975735,0.07276243168371078,0.47685185185185186,216,0.004629629629629629,432,0.03806584362139918,1.0,1.0,0.3333333333333333,0.05092592592592592,0.05092592592592592
45,switch_d4,pooled_marginal,observed,all,transition,288,0.3333333333333333,864,18,5,19,13,827,0.20833333333333334,0.2777777777777778,0.23809523809523808,0.022458628841607566,0.1747746257658338,0.8333333333333334,18,0.0,36,0.05925925925925926,1.0,1.0,0.33333333333333326,0.2777777777777778,0.2777777777777778
45,switch_d4,pooled_marginal,observed,all,stable,1872,0.0,5616,198,6,72,192,5346,0.07692307692307693,0.030303030303030304,0.043478260869565216,0.013289036544850499,0.06791957152737972,0.4444444444444444,198,0.005050505050505051,396,0.03464755077658303,1.0,1.0,0.3333333333333334,0.030303030303030304,0.030303030303030304
45,switch_d4,pooled_marginal,observed,warehouse,all,720,0.044444444444444446,2160,108,1,5,107,2047,0.16666666666666666,0.009259259259259259,0.017543859649122806,0.0024366471734892786,0.06772505963462969,0.25,108,0.004629629629629629,216,0.006535947712418301,1.0,1.0,0.3333333333333334,0.009259259259259259,0.009259259259259259
45,switch_d4,pooled_marginal,observed,warehouse,transition,96,0.3333333333333333,288,6,0,0,6,282,,0.0,0.0,0.0,0.027282062907168312,0.6666666666666666,6,0.0,12,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
45,switch_d4,pooled_marginal,observed,warehouse,stable,624,0.0,1872,102,1,5,101,1765,0.16666666666666666,0.00980392156862745,0.018518518518518517,0.002824858757062147,0.07256720229607581,0.22549019607843138,102,0.004901960784313725,204,0.007662835249042145,1.0,1.0,0.3333333333333335,0.00980392156862745,0.00980392156862745
45,switch_d4,pooled_marginal,observed,transit_smooth,all,720,0.044444444444444446,2160,72,8,2,64,2086,0.8,0.1111111111111111,0.1951219512195122,0.0009578544061302681,0.4151878801432599,0.7222222222222222,72,0.006944444444444444,144,0.0015432098765432098,1.0,1.0,0.3333333333333333,0.1111111111111111,0.1111111111111111
45,switch_d4,pooled_marginal,observed,transit_smooth,transition,96,0.3333333333333333,288,6,4,0,2,282,1.0,0.6666666666666666,0.8,0.0,0.9583333333333334,1.0,6,0.0,12,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
