seed,scenario,method,alpha,view,regime,window,n_cells,positive_cells,tp,fp,fn,tn,precision,recall,f1,clean_channel_fpr,average_precision,top1_localization,localization_rows,bystander_fpr,bystander_cells,clean_row_alarm_rate,score_coverage,common_complete_row_fraction,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,post_event_cells,post_event_fpr,false_onsets_per_1000_clean_cells
44,steady_m1,regime_marginal,1.0,observed,warehouse,all,2160,72,1,14,71,2074,0.06666666666666667,0.013888888888888888,0.022988505747126436,0.006704980842911878,0.03805424926780845,0.3888888888888889,72,0.0,144,0.021604938271604937,1.0,1.0,0.3333333333333333,0.013888888888888888,0.013888888888888888,96,0.03125,6.226053639846743
44,steady_m1,regime_marginal,1.0,observed,warehouse,stable,2160,72,1,14,71,2074,0.06666666666666667,0.013888888888888888,0.022988505747126436,0.006704980842911878,0.03805424926780845,0.3888888888888889,72,0.0,144,0.021604938271604937,1.0,1.0,0.3333333333333333,0.013888888888888888,0.013888888888888888,96,0.03125,6.226053639846743
44,steady_m1,regime_marginal,1.0,observed,transit_smooth,all,2160,72,1,9,71,2079,0.1,0.013888888888888888,0.024390243902439025,0.004310344827586207,0.06106988507457272,0.5416666666666666,72,0.0,144,0.013888888888888888,1.0,1.0,0.3333333333333333,0.013888888888888888,0.013888888888888888,84,0.0,4.310344827586207
44,steady_m1,regime_marginal,1.0,observed,transit_smooth,stable,2160,72,1,9,71,2079,0.1,0.013888888888888888,0.024390243902439025,0.004310344827586207,0.06106988507457272,0.5416666666666666,72,0.0,144,0.013888888888888888,1.0,1.0,0.3333333333333333,0.013888888888888888,0.013888888888888888,84,0.0,4.310344827586207
44,steady_m1,regime_marginal,1.0,observed,transit_rough,all,2160,72,2,20,70,2068,0.09090909090909091,0.027777777777777776,0.0425531914893617,0.009578544061302681,0.06407269939432333,0.5138888888888888,72,0.006944444444444444,144,0.026234567901234566,1.0,1.0,0.3333333333333333,0.027777777777777776,0.027777777777777776,84,0.011904761904761904,8.620689655172415
44,steady_m1,regime_marginal,1.0,observed,transit_rough,stable,2160,72,2,20,70,2068,0.09090909090909091,0.027777777777777776,0.0425531914893617,0.009578544061302681,0.06407269939432333,0.5138888888888888,72,0.006944444444444444,144,0.026234567901234566,1.0,1.0,0.3333333333333333,0.027777777777777776,0.027777777777777776,84,0.011904761904761904,8.620689655172415
44,steady_m1,regime_marginal,0.2,clean,all,all,6480,0,0,46,0,6434,0.0,,0.0,0.0070987654320987656,,,0,,0,0.017592592592592594,1.0,1.0,,,,264,0.01893939393939394,3.3950617283950617
44,steady_m1,regime_marginal,0.2,clean,all,stable,6480,0,0,46,0,6434,0.0,,0.0,0.0070987654320987656,,,0,,0,0.017592592592592594,1.0,1.0,,,,264,0.01893939393939394,3.3950617283950617
44,steady_m1,regime_marginal,0.2,clean,warehouse,all,2160,0,0,20,0,2140,0.0,,0.0,0.009259259259259259,,,0,,0,0.025,1.0,1.0,,,,96,0.03125,5.555555555555555
44,steady_m1,regime_marginal,0.2,clean,warehouse,stable,2160,0,0,20,0,2140,0.0,,0.0,0.009259259259259259,,,0,,0,0.025,1.0,1.0,,,,96,0.03125,5.555555555555555
44,steady_m1,regime_marginal,0.2,clean,transit_smooth,all,2160,0,0,0,0,2160,,,,0.0,,,0,,0,0.0,1.0,1.0,,,,84,0.0,0.0
44,steady_m1,regime_marginal,0.2,clean,transit_smooth,stable,2160,0,0,0,0,2160,,,,0.0,,,0,,0,0.0,1.0,1.0,,,,84,0.0,0.0
44,steady_m1,regime_marginal,0.2,clean,transit_rough,all,2160,0,0,26,0,2134,0.0,,0.0,0.012037037037037037,,,0,,0,0.027777777777777776,1.0,1.0,,,,84,0.023809523809523808,4.62962962962963
44,steady_m1,regime_marginal,0.2,clean,transit_rough,stable,2160,0,0,26,0,2134,0.0,,0.0,0.012037037037037037,,,0,,0,0.027777777777777776,1.0,1.0,,,,84,0.023809523809523808,4.62962962962963
44,steady_m1,regime_marginal,0.2,observed,all,all,6480,216,5,46,211,6218,0.09803921568627451,0.023148148148148147,0.03745318352059925,0.007343550446998723,0.06916036475306048,0.5601851851851852,216,0.006944444444444444,432,0.01800411522633745,1.0,1.0,0.3333333333333333,0.023148148148148147,0.023148148148148147,264,0.01893939393939394,3.3524904214559386
44,steady_m1,regime_marginal,0.2,observed,all,stable,6480,216,5,46,211,6218,0.09803921568627451,0.023148148148148147,0.03745318352059925,0.007343550446998723,0.06916036475306048,0.5601851851851852,216,0.006944444444444444,432,0.01800411522633745,1.0,1.0,0.3333333333333333,0.023148148148148147,0.023148148148148147,264,0.01893939393939394,3.3524904214559386
44,steady_m1,regime_marginal,0.2,observed,warehouse,all,2160,72,2,19,70,2069,0.09523809523809523,0.027777777777777776,0.043010752688172046,0.009099616858237548,0.06670676336774095,0.4583333333333333,72,0.020833333333333332,144,0.021604938271604937,1.0,1.0,0.3333333333333333,0.027777777777777776,0.027777777777777776,96,0.020833333333333332,5.268199233716475
44,steady_m1,regime_marginal,0.2,observed,warehouse,stable,2160,72,2,19,70,2069,0.09523809523809523,0.027777777777777776,0.043010752688172046,0.009099616858237548,0.06670676336774095,0.4583333333333333,72,0.020833333333333332,144,0.021604938271604937,1.0,1.0,0.3333333333333333,0.027777777777777776,0.027777777777777776,96,0.020833333333333332,5.268199233716475
44,steady_m1,regime_marginal,0.2,observed,transit_smooth,all,2160,72,0,0,72,2088,,0.0,0.0,0.0,0.10977984545910549,0.6388888888888888,72,0.0,144,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,84,0.0,0.0
44,steady_m1,regime_marginal,0.2,observed,transit_smooth,stable,2160,72,0,0,72,2088,,0.0,0.0,0.0,0.10977984545910549,0.6388888888888888,72,0.0,144,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,84,0.0,0.0
44,steady_m1,regime_marginal,0.2,observed,transit_rough,all,2160,72,3,27,69,2061,0.1,0.041666666666666664,0.058823529411764705,0.01293103448275862,0.08126380621110692,0.5833333333333334,72,0.0,144,0.032407407407407406,1.0,1.0,0.3333333333333333,0.041666666666666664,0.041666666666666664,84,0.03571428571428571,4.789272030651341
44,steady_m1,regime_marginal,0.2,observed,transit_rough,stable,2160,72,3,27,69,2061,0.1,0.041666666666666664,0.058823529411764705,0.01293103448275862,0.08126380621110692,0.5833333333333334,72,0.0,144,0.032407407407407406,1.0,1.0,0.3333333333333333,0.041666666666666664,0.041666666666666664,84,0.03571428571428571,4.789272030651341
44,steady_m1,regime_conditional,1.0,clean,all,all,6480,0,0,64,0,6416,0.0,,0.0,0.009876543209876543,,,0,,0,0.02824074074074074,1.0,1.0,,,,264,0.022727272727272728,9.876543209876543
44,steady_m1,regime_conditional,1.0,clean,all,stable,6480,0,0,64,0,6416,0.0,,0.0,0.009876543209876543,,,0,,0,0.02824074074074074,1.0,1.0,,,,264,0.022727272727272728,9.876543209876543
44,steady_m1,regime_conditional,1.0,clean,warehouse,all,2160,0,0,31,0,2129,0.0,,0.0,0.014351851851851852,,,0,,0,0.041666666666666664,1.0,1.0,,,,96,0.020833333333333332,14.351851851851851
44,steady_m1,regime_conditional,1.0,clean,warehouse,stable,2160,0,0,31,0,2129,0.0,,0.0,0.014351851851851852,,,0,,0,0.041666666666666664,1.0,1.0,,,,96,0.020833333333333332,14.351851851851851
44,steady_m1,regime_conditional,1.0,clean,transit_smooth,all,2160,0,0,16,0,2144,0.0,,0.0,0.007407407407407408,,,0,,0,0.020833333333333332,1.0,1.0,,,,84,0.03571428571428571,7.407407407407407
44,steady_m1,regime_conditional,1.0,clean,transit_smooth,stable,2160,0,0,16,0,2144,0.0,,0.0,0.007407407407407408,,,0,,0,0.020833333333333332,1.0,1.0,,,,84,0.03571428571428571,7.407407407407407
44,steady_m1,regime_conditional,1.0,clean,transit_rough,all,2160,0,0,17,0,2143,0.0,,0.0,0.00787037037037037,,,0,,0,0.022222222222222223,1.0,1.0,,,,84,0.011904761904761904,7.87037037037037
44,steady_m1,regime_conditional,1.0,clean,transit_rough,stable,2160,0,0,17,0,2143,0.0,,0.0,0.00787037037037037,,,0,,0,0.022222222222222223,1.0,1.0,,,,84,0.011904761904761904,7.87037037037037
44,steady_m1,regime_conditional,1.0,observed,all,all,6480,216,14,62,202,6202,0.18421052631578946,0.06481481481481481,0.0958904109589041,0.009897828863346106,0.08104927607987106,0.5,216,0.009259259259259259,432,0.02880658436213992,1.0,1.0,0.3333333333333333,0.06481481481481481,0.05092592592592592,264,0.022727272727272728,9.897828863346104
44,steady_m1,regime_conditional,1.0,observed,all,stable,6480,216,14,62,202,6202,0.18421052631578946,0.06481481481481481,0.0958904109589041,0.009897828863346106,0.08104927607987106,0.5,216,0.009259259259259259,432,0.02880658436213992,1.0,1.0,0.3333333333333333,0.06481481481481481,0.05092592592592592,264,0.022727272727272728,9.897828863346104
44,steady_m1,regime_conditional,1.0,observed,warehouse,all,2160,72,3,32,69,2056,0.08571428571428572,0.041666666666666664,0.056074766355140186,0.01532567049808429,0.04991340061423852,0.4166666666666667,72,0.013888888888888888,144,0.044753086419753084,1.0,1.0,0.3333333333333333,0.041666666666666664,0.027777777777777776,96,0.020833333333333332,15.32567049808429
44,steady_m1,regime_conditional,1.0,observed,warehouse,stable,2160,72,3,32,69,2056,0.08571428571428572,0.041666666666666664,0.056074766355140186,0.01532567049808429,0.04991340061423852,0.4166666666666667,72,0.013888888888888888,144,0.044753086419753084,1.0,1.0,0.3333333333333333,0.041666666666666664,0.027777777777777776,96,0.020833333333333332,15.32567049808429
44,steady_m1,regime_conditional,1.0,observed,transit_smooth,all,2160,72,7,16,65,2072,0.30434782608695654,0.09722222222222222,0.14736842105263157,0.007662835249042145,0.12681426214760178,0.5555555555555556,72,0.0,144,0.023148148148148147,1.0,1.0,0.3333333333333333,0.09722222222222222,0.09722222222222222,84,0.03571428571428571,7.662835249042145
44,steady_m1,regime_conditional,1.0,observed,transit_smooth,stable,2160,72,7,16,65,2072,0.30434782608695654,0.09722222222222222,0.14736842105263157,0.007662835249042145,0.12681426214760178,0.5555555555555556,72,0.0,144,0.023148148148148147,1.0,1.0,0.3333333333333333,0.09722222222222222,0.09722222222222222,84,0.03571428571428571,7.662835249042145
44,steady_m1,regime_conditional,1.0,observed,transit_rough,all,2160,72,4,14,68,2074,0.2222222222222222,0.05555555555555555,0.08888888888888889,0.006704980842911878,0.10458873983798593,0.5277777777777778,72,0.013888888888888888,144,0.018518518518518517,1.0,1.0,0.3333333333333333,0.05555555555555555,0.027777777777777776,84,0.011904761904761904,6.704980842911877
44,steady_m1,regime_conditional,1.0,observed,transit_rough,stable,2160,72,4,14,68,2074,0.2222222222222222,0.05555555555555555,0.08888888888888889,0.006704980842911878,0.10458873983798593,0.5277777777777778,72,0.013888888888888888,144,0.018518518518518517,1.0,1.0,0.3333333333333333,0.05555555555555555,0.027777777777777776,84,0.011904761904761904,6.704980842911877
44,steady_m1,regime_conditional,0.2,clean,all,all,6480,0,0,86,0,6394,0.0,,0.0,0.013271604938271606,,,0,,0,0.03981481481481482,1.0,1.0,,,,264,0.026515151515151516,6.944444444444445
44,steady_m1,regime_conditional,0.2,clean,all,stable,6480,0,0,86,0,6394,0.0,,0.0,0.013271604938271606,,,0,,0,0.03981481481481482,1.0,1.0,,,,264,0.026515151515151516,6.944444444444445
44,steady_m1,regime_conditional,0.2,clean,warehouse,all,2160,0,0,19,0,2141,0.0,,0.0,0.008796296296296297,,,0,,0,0.02638888888888889,1.0,1.0,,,,96,0.052083333333333336,7.407407407407407
44,steady_m1,regime_conditional,0.2,clean,warehouse,stable,2160,0,0,19,0,2141,0.0,,0.0,0.008796296296296297,,,0,,0,0.02638888888888889,1.0,1.0,,,,96,0.052083333333333336,7.407407407407407
44,steady_m1,regime_conditional,0.2,clean,transit_smooth,all,2160,0,0,41,0,2119,0.0,,0.0,0.01898148148148148,,,0,,0,0.05694444444444444,1.0,1.0,,,,84,0.0,6.944444444444445
44,steady_m1,regime_conditional,0.2,clean,transit_smooth,stable,2160,0,0,41,0,2119,0.0,,0.0,0.01898148148148148,,,0,,0,0.05694444444444444,1.0,1.0,,,,84,0.0,6.944444444444445
44,steady_m1,regime_conditional,0.2,clean,transit_rough,all,2160,0,0,26,0,2134,0.0,,0.0,0.012037037037037037,,,0,,0,0.03611111111111111,1.0,1.0,,,,84,0.023809523809523808,6.481481481481482
44,steady_m1,regime_conditional,0.2,clean,transit_rough,stable,2160,0,0,26,0,2134,0.0,,0.0,0.012037037037037037,,,0,,0,0.03611111111111111,1.0,1.0,,,,84,0.023809523809523808,6.481481481481482
44,steady_m1,regime_conditional,0.2,observed,all,all,6480,216,53,104,163,6160,0.3375796178343949,0.24537037037037038,0.28418230563002683,0.016602809706257982,0.22657162847457407,0.5925925925925926,216,0.041666666666666664,432,0.044238683127572016,1.0,1.0,0.3333333333333333,0.24537037037037038,0.2175925925925926,264,0.04924242424242424,7.0242656449553005
44,steady_m1,regime_conditional,0.2,observed,all,stable,6480,216,53,104,163,6160,0.3375796178343949,0.24537037037037038,0.28418230563002683,0.016602809706257982,0.22657162847457407,0.5925925925925926,216,0.041666666666666664,432,0.044238683127572016,1.0,1.0,0.3333333333333333,0.24537037037037038,0.2175925925925926,264,0.04924242424242424,7.0242656449553005
44,steady_m1,regime_conditional,0.2,observed,warehouse,all,2160,72,8,26,64,2062,0.23529411764705882,0.1111111111111111,0.1509433962264151,0.012452107279693486,0.12173499921058133,0.4722222222222222,72,0.08333333333333333,144,0.021604938271604937,1.0,1.0,0.3333333333333333,0.1111111111111111,0.09722222222222222,96,0.041666666666666664,6.226053639846743
44,steady_m1,regime_conditional,0.2,observed,warehouse,stable,2160,72,8,26,64,2062,0.23529411764705882,0.1111111111111111,0.1509433962264151,0.012452107279693486,0.12173499921058133,0.4722222222222222,72,0.08333333333333333,144,0.021604938271604937,1.0,1.0,0.3333333333333333,0.1111111111111111,0.09722222222222222,96,0.041666666666666664,6.226053639846743
44,steady_m1,regime_conditional,0.2,observed,transit_smooth,all,2160,72,23,51,49,2037,0.3108108108108108,0.3194444444444444,0.3150684931506849,0.02442528735632184,0.28355783096298187,0.6388888888888888,72,0.034722222222222224,144,0.07098765432098765,1.0,1.0,0.3333333333333333,0.3194444444444444,0.2638888888888889,84,0.07142857142857142,9.099616858237548
44,steady_m1,regime_conditional,0.2,observed,transit_smooth,stable,2160,72,23,51,49,2037,0.3108108108108108,0.3194444444444444,0.3150684931506849,0.02442528735632184,0.28355783096298187,0.6388888888888888,72,0.034722222222222224,144,0.07098765432098765,1.0,1.0,0.3333333333333333,0.3194444444444444,0.2638888888888889,84,0.07142857142857142,9.099616858237548
44,steady_m1,regime_conditional,0.2,observed,transit_rough,all,2160,72,22,27,50,2061,0.4489795918367347,0.3055555555555556,0.36363636363636365,0.01293103448275862,0.30984399767444304,0.6666666666666666,72,0.006944444444444444,144,0.040123456790123455,1.0,1.0,0.3333333333333333,0.3055555555555556,0.2916666666666667,84,0.03571428571428571,5.747126436781609
44,steady_m1,regime_conditional,0.2,observed,transit_rough,stable,2160,72,22,27,50,2061,0.4489795918367347,0.3055555555555556,0.36363636363636365,0.01293103448275862,0.30984399767444304,0.6666666666666666,72,0.006944444444444444,144,0.040123456790123455,1.0,1.0,0.3333333333333333,0.3055555555555556,0.2916666666666667,84,0.03571428571428571,5.747126436781609
44,steady_m2_r10_k1,regime_marginal,1.0,clean,all,all,6480,0,0,44,0,6436,0.0,,0.0,0.006790123456790123,,,0,,0,0.019444444444444445,1.0,1.0,,,,264,0.015151515151515152,6.327160493827161
44,steady_m2_r10_k1,regime_marginal,1.0,clean,all,stable,6480,0,0,44,0,6436,0.0,,0.0,0.006790123456790123,,,0,,0,0.019444444444444445,1.0,1.0,,,,264,0.015151515151515152,6.327160493827161
44,steady_m2_r10_k1,regime_marginal,1.0,clean,warehouse,all,2160,0,0,14,0,2146,0.0,,0.0,0.006481481481481481,,,0,,0,0.019444444444444445,1.0,1.0,,,,96,0.03125,6.018518518518518
44,steady_m2_r10_k1,regime_marginal,1.0,clean,warehouse,stable,2160,0,0,14,0,2146,0.0,,0.0,0.006481481481481481,,,0,,0,0.019444444444444445,1.0,1.0,,,,96,0.03125,6.018518518518518
44,steady_m2_r10_k1,regime_marginal,1.0,clean,transit_smooth,all,2160,0,0,9,0,2151,0.0,,0.0,0.004166666666666667,,,0,,0,0.0125,1.0,1.0,,,,84,0.0,4.166666666666667
44,steady_m2_r10_k1,regime_marginal,1.0,clean,transit_smooth,stable,2160,0,0,9,0,2151,0.0,,0.0,0.004166666666666667,,,0,,0,0.0125,1.0,1.0,,,,84,0.0,4.166666666666667
44,steady_m2_r10_k1,regime_marginal,1.0,clean,transit_rough,all,2160,0,0,21,0,2139,0.0,,0.0,0.009722222222222222,,,0,,0,0.02638888888888889,1.0,1.0,,,,84,0.011904761904761904,8.796296296296296
44,steady_m2_r10_k1,regime_marginal,1.0,clean,transit_rough,stable,2160,0,0,21,0,2139,0.0,,0.0,0.009722222222222222,,,0,,0,0.02638888888888889,1.0,1.0,,,,84,0.011904761904761904,8.796296296296296
44,steady_m2_r10_k1,regime_marginal,1.0,observed,all,all,6480,216,42,43,174,6221,0.49411764705882355,0.19444444444444445,0.27906976744186046,0.006864623243933589,0.2594281290758715,0.7037037037037037,216,0.0023148148148148147,432,0.0205761316872428,1.0,1.0,0.3333333333333333,0.19444444444444445,0.19444444444444445,264,0.015151515151515152,6.385696040868455
44,steady_m2_r10_k1,regime_marginal,1.0,observed,all,stable,6480,216,42,43,174,6221,0.49411764705882355,0.19444444444444445,0.27906976744186046,0.006864623243933589,0.2594281290758715,0.7037037037037037,216,0.0023148148148148147,432,0.0205761316872428,1.0,1.0,0.3333333333333333,0.19444444444444445,0.19444444444444445,264,0.015151515151515152,6.385696040868455
44,steady_m2_r10_k1,regime_marginal,1.0,observed,warehouse,all,2160,72,9,14,63,2074,0.391304347826087,0.125,0.18947368421052632,0.006704980842911878,0.16760684129546916,0.6527777777777778,72,0.0,144,0.021604938271604937,1.0,1.0,0.3333333333333333,0.125,0.125,96,0.03125,6.226053639846743
44,steady_m2_r10_k1,regime_marginal,1.0,observed,warehouse,stable,2160,72,9,14,63,2074,0.391304347826087,0.125,0.18947368421052632,0.006704980842911878,0.16760684129546916,0.6527777777777778,72,0.0,144,0.021604938271604937,1.0,1.0,0.3333333333333333,0.125,0.125,96,0.03125,6.226053639846743
44,steady_m2_r10_k1,regime_marginal,1.0,observed,transit_smooth,all,2160,72,19,9,53,2079,0.6785714285714286,0.2638888888888889,0.38,0.004310344827586207,0.33984279304859916,0.75,72,0.0,144,0.013888888888888888,1.0,1.0,0.3333333333333333,0.2638888888888889,0.2638888888888889,84,0.0,4.310344827586207
44,steady_m2_r10_k1,regime_marginal,1.0,observed,transit_smooth,stable,2160,72,19,9,53,2079,0.6785714285714286,0.2638888888888889,0.38,0.004310344827586207,0.33984279304859916,0.75,72,0.0,144,0.013888888888888888,1.0,1.0,0.3333333333333333,0.2638888888888889,0.2638888888888889,84,0.0,4.310344827586207
44,steady_m2_r10_k1,regime_marginal,1.0,observed,transit_rough,all,2160,72,14,20,58,2068,0.4117647058823529,0.19444444444444445,0.2641509433962264,0.009578544061302681,0.2877270042791408,0.7083333333333334,72,0.006944444444444444,144,0.026234567901234566,1.0,1.0,0.3333333333333333,0.19444444444444445,0.19444444444444445,84,0.011904761904761904,8.620689655172415
44,steady_m2_r10_k1,regime_marginal,1.0,observed,transit_rough,stable,2160,72,14,20,58,2068,0.4117647058823529,0.19444444444444445,0.2641509433962264,0.009578544061302681,0.2877270042791408,0.7083333333333334,72,0.006944444444444444,144,0.026234567901234566,1.0,1.0,0.3333333333333333,0.19444444444444445,0.19444444444444445,84,0.011904761904761904,8.620689655172415
44,steady_m2_r10_k1,regime_marginal,0.2,clean,all,all,6480,0,0,46,0,6434,0.0,,0.0,0.0070987654320987656,,,0,,0,0.017592592592592594,1.0,1.0,,,,264,0.01893939393939394,3.3950617283950617
44,steady_m2_r10_k1,regime_marginal,0.2,clean,all,stable,6480,0,0,46,0,6434,0.0,,0.0,0.0070987654320987656,,,0,,0,0.017592592592592594,1.0,1.0,,,,264,0.01893939393939394,3.3950617283950617
44,steady_m2_r10_k1,regime_marginal,0.2,clean,warehouse,all,2160,0,0,20,0,2140,0.0,,0.0,0.009259259259259259,,,0,,0,0.025,1.0,1.0,,,,96,0.03125,5.555555555555555
44,steady_m2_r10_k1,regime_marginal,0.2,clean,warehouse,stable,2160,0,0,20,0,2140,0.0,,0.0,0.009259259259259259,,,0,,0,0.025,1.0,1.0,,,,96,0.03125,5.555555555555555
44,steady_m2_r10_k1,regime_marginal,0.2,clean,transit_smooth,all,2160,0,0,0,0,2160,,,,0.0,,,0,,0,0.0,1.0,1.0,,,,84,0.0,0.0
