seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,comparison
46,steady_k2,regime_marginal,clean,-0.08333333333333333,-0.08333333333333333,-0.020833333333333332,,0.5208333333333339,-0.125,0.041666666666666664,sma_minus_point
46,steady_k2,regime_marginal,observed,-0.10416666666666663,-0.125,0.0,2.8277777777777784,2.3541666666666665,-0.125,0.041666666666666664,sma_minus_point
46,steady_m05,regime_conditional,clean,-0.04166666666666667,-0.04166666666666667,0.0,1.3333333333333335,0.20833333333333215,-0.125,0.041666666666666664,sma_minus_point
46,steady_m05,regime_conditional,observed,0.0,0.0,0.0,6.25,0.7916666666666661,-0.125,0.041666666666666664,sma_minus_point
46,steady_m05,regime_marginal,clean,-0.125,-0.125,-0.041666666666666664,,0.8333333333333339,-0.125,0.041666666666666664,sma_minus_point
46,steady_m05,regime_marginal,observed,0.0,0.0,-0.041666666666666664,0.0,0.0,-0.125,0.041666666666666664,sma_minus_point
46,steady_m1,regime_conditional,clean,-0.04166666666666667,-0.04166666666666667,0.0,1.3333333333333335,0.20833333333333215,-0.125,0.041666666666666664,sma_minus_point
46,steady_m1,regime_conditional,observed,0.16666666666666663,0.16666666666666663,0.0,2.5714285714285716,0.08333333333333393,-0.125,0.041666666666666664,sma_minus_point
46,steady_m1,regime_marginal,clean,-0.125,-0.125,-0.041666666666666664,,0.8333333333333339,-0.125,0.041666666666666664,sma_minus_point
46,steady_m1,regime_marginal,observed,-0.12500000000000003,-0.12500000000000003,-0.041666666666666664,4.142857142857142,1.208333333333334,-0.125,0.041666666666666664,sma_minus_point
46,steady_m2_r10_k1,regime_conditional,clean,-0.04166666666666667,-0.04166666666666667,0.0,1.3333333333333335,0.20833333333333215,-0.125,0.041666666666666664,sma_minus_point
46,steady_m2_r10_k1,regime_conditional,observed,-0.125,-0.125,0.041666666666666664,2.2543478260869567,2.416666666666667,-0.125,0.041666666666666664,sma_minus_point
