seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped,comparison
42,switch_at,regime_marginal,clean,-0.08333333333333333,-0.08333333333333333,0.0,,0.20833333333333393,0.0,0.0,0.01736111111111116,cusum_minus_point
42,switch_at,regime_marginal,observed,-0.20833333333333334,-0.20833333333333334,0.0,5.7,3.0,0.0,0.0,0.25,cusum_minus_point
42,switch_before6,regime_conditional,clean,-0.08333333333333333,-0.08333333333333333,0.0,,0.375,0.0,0.0,0.03125,cusum_minus_point
42,switch_before6,regime_conditional,observed,-0.37500000000000006,-0.37500000000000006,0.0,1.6470588235294121,3.041666666666667,0.0,0.0,0.2534722222222222,cusum_minus_point
42,switch_before6,regime_marginal,clean,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,cusum_minus_point
42,switch_before6,regime_marginal,observed,-0.49999999999999994,-0.49999999999999994,0.0,-0.615384615384615,3.166666666666668,0.0,0.0,0.26388888888888906,cusum_minus_point
42,switch_delay12,regime_conditional,clean,-0.08333333333333331,-0.08333333333333333,0.0,1.0,0.7083333333333339,0.0,0.0,0.05902777777777779,cusum_minus_point
42,switch_delay12,regime_conditional,observed,-0.125,0.0,0.0,2.2666666666666666,1.416666666666667,0.0,0.0,0.11805555555555558,cusum_minus_point
42,switch_delay12,regime_marginal,clean,-0.12499999999999997,-0.16666666666666666,0.041666666666666685,,1.583333333333334,0.0,0.0,0.13194444444444453,cusum_minus_point
42,switch_delay12,regime_marginal,observed,-0.29166666666666663,-0.33333333333333326,0.041666666666666685,4.923076923076923,3.666666666666667,0.0,0.0,0.3055555555555556,cusum_minus_point
42,switch_random,regime_conditional,clean,-0.08333333333333333,-0.08333333333333333,0.0,,0.5416666666666661,0.0,0.0,0.04513888888888884,cusum_minus_point
42,switch_random,regime_conditional,observed,-0.04166666666666663,-0.04166666666666663,0.0,1.8499999999999996,1.458333333333333,0.0,0.0,0.12152777777777779,cusum_minus_point
42,switch_random,regime_marginal,clean,-0.041666666666666664,-0.041666666666666664,0.041666666666666664,,0.4583333333333339,0.0,0.0,0.03819444444444453,cusum_minus_point
42,switch_random,regime_marginal,observed,-0.41666666666666663,-0.41666666666666663,0.041666666666666664,3.333333333333333,3.666666666666667,0.0,0.0,0.3055555555555556,cusum_minus_point
43,count1,regime_conditional,clean,-0.16666666666666666,-0.16666666666666666,0.08333333333333333,,0.3333333333333339,0.0,0.0,0.02777777777777779,cusum_minus_point
43,count1,regime_conditional,observed,-0.16666666666666674,-0.16666666666666674,0.08333333333333333,0.9000000000000004,1.666666666666667,0.0,0.0,0.13888888888888895,cusum_minus_point
43,count1,regime_marginal,clean,-0.25,-0.25,0.0,,1.166666666666666,0.0,0.0,0.09722222222222221,cusum_minus_point
43,count1,regime_marginal,observed,-0.33333333333333337,-0.33333333333333337,0.0,3.0,2.416666666666666,0.0,0.0,0.20138888888888884,cusum_minus_point
