seed,scenario,method,temporal,view,onset_phase,offset_from_nearest_transition,event_index,sequence_index,channel,start,end_exclusive,duration,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,0,0,0,116,128,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,1,0,2,1,13,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,2,1,1,0,12,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,3,1,2,63,75,12,True,True,False,9.0,9,1.0,False,0.75
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,4,2,0,104,116,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,5,2,1,8,20,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,6,3,2,142,154,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,7,3,2,88,100,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,8,4,0,101,113,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,9,4,1,39,51,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,10,5,2,70,82,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,11,5,2,128,140,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,12,6,0,75,87,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,13,6,1,5,17,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,14,7,1,140,152,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,15,7,0,9,21,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,16,8,2,12,24,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,17,8,0,55,67,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,18,9,2,128,140,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,19,9,0,74,86,12,True,True,False,0.0,0,1.0,False,0.0
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,20,10,2,120,132,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,21,10,1,14,26,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,22,11,1,1,13,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,point,observed,steady,,23,11,0,74,86,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,0,0,0,116,128,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,1,0,2,1,13,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,2,1,1,0,12,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,3,1,2,63,75,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,4,2,0,104,116,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,5,2,1,8,20,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,6,3,2,142,154,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,7,3,2,88,100,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,8,4,0,101,113,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,9,4,1,39,51,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,10,5,2,70,82,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,11,5,2,128,140,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,12,6,0,75,87,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,13,6,1,5,17,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,14,7,1,140,152,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,15,7,0,9,21,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,16,8,2,12,24,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,17,8,0,55,67,12,True,True,False,9.0,9,1.0,False,0.75
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,18,9,2,128,140,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,19,9,0,74,86,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,20,10,2,120,132,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,21,10,1,14,26,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,22,11,1,1,13,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,ewma,observed,steady,,23,11,0,74,86,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,0,0,0,116,128,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,1,0,2,1,13,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,2,1,1,0,12,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,3,1,2,63,75,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,4,2,0,104,116,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,5,2,1,8,20,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,6,3,2,142,154,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,7,3,2,88,100,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,8,4,0,101,113,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,9,4,1,39,51,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,10,5,2,70,82,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,11,5,2,128,140,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,12,6,0,75,87,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,13,6,1,5,17,12,True,True,False,9.0,9,1.0,False,0.75
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,14,7,1,140,152,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,15,7,0,9,21,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,16,8,2,12,24,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,17,8,0,55,67,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,18,9,2,128,140,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,19,9,0,74,86,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,20,10,2,120,132,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,21,10,1,14,26,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,22,11,1,1,13,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,23,11,0,74,86,12,True,True,False,6.0,6,1.0,False,0.5
42,duration4,regime_marginal,point,clean,steady,,0,0,0,116,120,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,1,0,2,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,2,1,1,0,4,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,3,1,2,63,67,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,4,2,0,104,108,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,5,2,1,8,12,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,6,3,2,142,146,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,7,3,2,88,92,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,8,4,0,101,105,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,9,4,1,39,43,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,10,5,2,70,74,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,11,5,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,12,6,0,75,79,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,13,6,1,5,9,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,14,7,1,140,144,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,15,7,0,9,13,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,16,8,2,12,16,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,17,8,0,55,59,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,18,9,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,19,9,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,20,10,2,120,124,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,21,10,1,14,18,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,22,11,1,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,steady,,23,11,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,0,0,0,116,120,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,1,0,2,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,2,1,1,0,4,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,3,1,2,63,67,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,4,2,0,104,108,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,5,2,1,8,12,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,6,3,2,142,146,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,7,3,2,88,92,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,8,4,0,101,105,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,9,4,1,39,43,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,10,5,2,70,74,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,11,5,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,12,6,0,75,79,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,13,6,1,5,9,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,14,7,1,140,144,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,15,7,0,9,13,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,16,8,2,12,16,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,17,8,0,55,59,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,18,9,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,19,9,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,20,10,2,120,124,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,21,10,1,14,18,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,22,11,1,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,steady,,23,11,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,0,0,0,116,120,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,1,0,2,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,2,1,1,0,4,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,3,1,2,63,67,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,4,2,0,104,108,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,5,2,1,8,12,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,6,3,2,142,146,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,7,3,2,88,92,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,8,4,0,101,105,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,9,4,1,39,43,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,10,5,2,70,74,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,11,5,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,12,6,0,75,79,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,13,6,1,5,9,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,14,7,1,140,144,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,15,7,0,9,13,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,16,8,2,12,16,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,17,8,0,55,59,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,18,9,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,19,9,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,20,10,2,120,124,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,21,10,1,14,18,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,22,11,1,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,cusum,clean,steady,,23,11,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,0,0,0,116,120,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,1,0,2,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,2,1,1,0,4,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,3,1,2,63,67,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,4,2,0,104,108,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,5,2,1,8,12,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,6,3,2,142,146,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,7,3,2,88,92,4,True,True,False,1.0,1,1.0,False,0.25
42,duration4,regime_conditional,point,clean,steady,,8,4,0,101,105,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,9,4,1,39,43,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,10,5,2,70,74,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,11,5,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,12,6,0,75,79,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,13,6,1,5,9,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,14,7,1,140,144,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,15,7,0,9,13,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,16,8,2,12,16,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,17,8,0,55,59,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,18,9,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,19,9,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,20,10,2,120,124,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,21,10,1,14,18,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,point,clean,steady,,22,11,1,1,5,4,True,True,False,3.0,3,1.0,False,0.75
42,duration4,regime_conditional,point,clean,steady,,23,11,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,0,0,0,116,120,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,1,0,2,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,2,1,1,0,4,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,3,1,2,63,67,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,4,2,0,104,108,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,5,2,1,8,12,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,6,3,2,142,146,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,7,3,2,88,92,4,True,True,False,3.0,3,1.0,False,0.75
42,duration4,regime_conditional,ewma,clean,steady,,8,4,0,101,105,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,9,4,1,39,43,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,10,5,2,70,74,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,11,5,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,12,6,0,75,79,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,13,6,1,5,9,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,14,7,1,140,144,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,15,7,0,9,13,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,16,8,2,12,16,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,17,8,0,55,59,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,18,9,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,19,9,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,20,10,2,120,124,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,21,10,1,14,18,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,22,11,1,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_conditional,ewma,clean,steady,,23,11,0,74,78,4,False,False,False,,4,1.0,False,1.0
